Loan ID,Branch,Region,Postal Code,Industry,Disbursement Date,Principal Amount ,Loan Status,Days Overdue,Risk Rating,Interest Income,Client Name,Bank
4571123002,PHOENIX,West,85718,Education & Training Institutions,9/2/2001,60000,Active,0,Standard,7200,WINGED DRAGON VIDEO & FROZEN Y,WELLS FARGO BANK NATL ASSOC
4573673007,SEATTLE,West,98244,Education & Training Institutions,9/18/2001,64700,Active,0,Standard,7764,PERRY'S VIDEO,FARMERS & MERCHANTS BK OF CENT
4577213006,DALLAS,South,79459,Education & Training Institutions,9/10/2001,100000,Active,0,Standard,12000,BEN LOMOND VIDEO,WELLS FARGO BANK NATL ASSOC
4579774010,ATLANTA,South,33201,Real Estate Development,6/14/2011,800100,Active,0,Standard,96012,STICKS-N-STONES ENTERPRISES,"WACHOVIA SBA LENDING, INC."
4582114001,BOSTON,Northeast,1836,Construction,6/14/2011,168000,Active,0,Standard,20160,CENTURY 21 BUENA VISTA,MUFG UNION BANK NATL ASSOC
4582364006,NEW YORK,Northeast,13989,Construction,6/14/2011,280000,Active,0,Standard,33600,"ZIGANTI, S/R & VICKNER, F/M",HERITAGE BANK OF COMMERCE
4596193008,DALLAS,South,77430,Education & Training Institutions,9/29/2001,85000,Active,0,Standard,10200,WEST COAST VIDEO OF MONTROSE,GE CAP. SMALL BUS. FINAN CORP
4597724010,ATLANTA,South,34251,Agriculture & Farming,6/21/2011,74300,Active,0,Standard,8916,LIGHTHOUSE APPRAISAL INC,FIRST BANK
4598754010,NEW YORK,Northeast,13319,E-commerce & Online Marketplaces,6/21/2011,848000,Active,0,Standard,101760,LEONETTI CO,CALIFORNIA STATEWIDE CERT. DEV
4610264009,HOUSTON,South,75106,Construction,6/26/2011,1000000,Active,0,Standard,120000,PRUDENTIAL CALIFORNIA REALTY,CALIFORNIA STATEWIDE CERT. DEV
4677354006,MIAMI,South,34429,Information Technology Services,7/15/2011,862500,Active,0,Standard,103500,ILLUMINATION DYNAMICS INC,COMERICA BANK
4697704001,DENVER,West,80730,Education & Training Institutions,7/19/2011,120000,Active,0,Standard,14400,DEAN OF VIDEO,WILSHIRE BANK
4729183010,PHOENIX,West,85632,Manufacturing,2/23/2002,97500,Active,0,Standard,11700,"AZTEC BUSINESS MACHINES, INC.",U.S. BANK NATIONAL ASSOCIATION
4729273002,NEW YORK,Northeast,12480,Manufacturing,2/23/2002,626000,Active,0,Standard,75120,"AZTEC BUSINESS MACHINES, INC.",U.S. BANK NATIONAL ASSOCIATION
4747824001,HOUSTON,South,78568,Healthcare Services,7/30/2011,360000,Active,0,Standard,43200,ABDUL AZIZ KHAKWANI AND ANITA,HANMI BANK
4759403005,DENVER,West,81347,Education & Training Institutions,3/16/2002,320000,Active,0,Standard,38400,HI-TECH 1-HOUR PHOTO & VIDEO,FIRST BANK
4783604002,PHOENIX,West,85985,Healthcare Services,8/6/2011,726000,Active,0,Standard,87120,MOHSEN FARD SHAYAN AND MARYAM,CALIFORNIA STATEWIDE CERT. DEV
4789764005,CHICAGO,Midwest,62342,Construction,8/7/2011,235000,Active,0,Standard,28200,ADNALIAN & VASQUEZ REAL ESTATE,CEN CAL BUSINESS FINANCE GROUP
4790423009,BOSTON,Northeast,1348,Healthcare Services,4/7/2002,75000,Active,0,Standard,9000,WHEELCHAIR GETAWAYS OF THE BAY,CALIFORNIA BANK & TRUST
4790464006,DALLAS,South,75250,Media & Entertainment,8/7/2011,428000,Active,0,Standard,51360,JMB INC,WILSHIRE BANK
4793654010,PHOENIX,West,86185,Oil & Gas,8/7/2011,125000,Active,0,Standard,15000,ADVENTURE BIKE TOURS,FRONTIER BANK FSB D/B/A EL PAS
4802054010,HOUSTON,South,76954,Energy & Utilities,8/9/2011,150000,Active,0,Standard,18000,HOLLYWOOD HONEYWAGON & PRODUCT,MUFG UNION BANK NATL ASSOC
4812004010,ATLANTA,South,38777,Healthcare Services,8/12/2011,225000,Active,0,Standard,27000,BAHADOR MIKHAK EPC BASIC CAR R,PACIFIC WESTERN BANK
4837394007,DENVER,West,80613,Education & Training Institutions,8/19/2011,300000,Active,0,Standard,36000,CLEAR IMAGE COMPANIES LLC,MUFG UNION BANK NATL ASSOC
4853794009,ATLANTA,South,32178,Hospitality & Tourism,8/22/2011,330000,Active,0,Standard,39600,ATCO PROPERTY MANAGEMENT,BANK OF THE SIERRA
4866104000,PHOENIX,West,86303,Energy & Utilities,8/27/2011,96800,Active,0,Standard,11616,CARL'S RENTALS,MUFG UNION BANK NATL ASSOC
4867084009,BOSTON,Northeast,1384,Construction,8/27/2011,201000,Active,0,Standard,24120,REMAX LTD,EAST WEST BANK
4878953009,SEATTLE,West,98620,Education & Training Institutions,6/9/2002,170000,Active,0,Standard,20400,EAST CLIFF VIDEO & VIDEO 9,WELLS FARGO BANK NATL ASSOC
4888114004,HOUSTON,South,78701,Transportation & Logistics,9/5/2011,50000,Default,67,Watchlist,6000,RONNIES TUXEDOS,MUFG UNION BANK NATL ASSOC
4892334003,CHICAGO,Midwest,62444,Financial Services (Non-Banking),9/6/2011,250000,Active,0,Standard,30000,EZ RENTALS CENTER,NATIONAL BANK OF CALIFORNIA
4906044001,MIAMI,South,33436,Hospitality & Tourism,9/12/2011,375000,Active,0,Standard,45000,GOETZ & ASSOCIATES INC,MUFG UNION BANK NATL ASSOC
4910065006,DALLAS,South,75370,E-commerce & Online Marketplaces,10/10/2021,14915,Active,0,Standard,1789.8,Elite Cooling,JPMORGAN CHASE BANK NATL ASSOC
4914304007,MIAMI,South,32843,Construction,9/16/2011,614700,Active,0,Standard,73764,COLDWELL BANKER VISTA REALTY,"CITIBANK, N.A."
4918074007,BOSTON,Northeast,1638,Financial Services (Non-Banking),9/17/2011,134000,Active,0,Standard,16080,SEMIZYAN TRANS EXPRESS A CALIF,U.S. BANK NATIONAL ASSOCIATION
4921344006,NEW YORK,Northeast,11634,Financial Services (Non-Banking),9/18/2011,280000,Active,0,Standard,33600,PREMIER RENTAL-PURCHASE INC,BANK OF AMERICA NATL ASSOC
4921434009,NEW YORK,Northeast,13714,Hospitality & Tourism,9/18/2011,50000,Active,0,Standard,6000,ATCO PROPERTY MANAGEMENT,BANK OF THE SIERRA
4928393006,ATLANTA,South,31934,Education & Training Institutions,7/14/2002,65000,Active,0,Standard,7800,WOLF CREEK VIDEO,BANK OF AMERICA CALIFORNIA N.A
4934994001,CHICAGO,Midwest,60649,Advertising & Marketing Agencies,9/23/2011,68000,Active,0,Standard,8160,J & J INDUSTRIAL SERVICES,ENTERPRISE FUNDING CORPORATION
4938524008,BOSTON,Northeast,2582,Financial Services (Non-Banking),9/24/2011,296011,Active,0,Standard,35521.32,THE CASTING STUDIOS INC,WELLS FARGO BANK NATL ASSOC
4941593001,PHOENIX,West,86106,Energy & Utilities,7/22/2002,670000,Active,0,Standard,80400,BJ'S ATV RENTALS,HERITAGE OAKS BANK
4947394008,CHICAGO,Midwest,61695,Retail & Wholesale Trade,9/26/2011,1000000,Active,0,Standard,120000,LEE & ASSOCIATES COMMERCIAL RE,CDC SMALL BUS. FINAN CORP
4949374006,SEATTLE,West,98554,Construction,9/26/2011,115000,Active,0,Standard,13800,DREAM HOMES CALIFORNIA,NEIGHBORHOOD NATIONAL BANK
4952894010,ATLANTA,South,31386,Education & Training Institutions,9/27/2011,25000,Active,0,Standard,3000,ISLETON VIDEO & GIFTS,UMPQUA BANK
4956744008,CHICAGO,Midwest,62655,Information Technology Services,9/27/2011,152500,Active,0,Standard,18300,S & W TRANSPORTATION,WELLS FARGO BANK NATL ASSOC
4957284003,NEW YORK,Northeast,13271,E-commerce & Online Marketplaces,9/27/2011,954000,Active,0,Standard,114480,DEJ FAMILY LIMITED PARTNERSHIP,LOS ANGELES CNTY SMALL BUS. DE
4965214004,CHICAGO,Midwest,60485,Media & Entertainment,10/3/2011,396000,Active,0,Standard,47520,GILLEYNAGEMENT INC / SOUTHLAND,WILSHIRE BANK
4968804010,PHOENIX,West,86030,Information Technology Services,10/8/2011,250000,Active,0,Standard,30000,MAX EQUIPMENT RENTAL LLC,MUFG UNION BANK NATL ASSOC
4973363007,MIAMI,South,34139,Pharmaceuticals,8/13/2002,80000,Active,0,Standard,9600,BLIMPIE SUBS AND SALADS,GOVERMNET FUNDING CALBIDCO
4978764004,HOUSTON,South,76992,Construction,10/11/2011,1000000,Active,0,Standard,120000,NAI CAPITAL COMMERCIAL COMMERC,CALIFORNIA STATEWIDE CERT. DEV
4984573006,DALLAS,South,77892,Education & Training Institutions,8/23/2002,675000,Default,137,Critical,81000,BLOCKBUSTER VIDEO (R),PACIFIC WESTERN BANK
4988304010,ATLANTA,South,32378,E-commerce & Online Marketplaces,10/16/2011,330000,Active,0,Standard,39600,SCOTT WEBLEY (EPC) SHOWBIZ ENT,CATHAY BANK
4991314003,HOUSTON,South,76653,Mining & Quarrying,10/17/2011,145900,Active,0,Standard,17508,RAITEN EQUIPMENT COMPANY A CAL,FIRST-CITIZENS BK & TR CO
4994434010,BOSTON,Northeast,2168,Education & Training Institutions,10/18/2011,497000,Active,0,Standard,59640,Q-STAR VIDEO #3,WILSHIRE BANK
5006613009,NEW YORK,Northeast,10637,Education & Training Institutions,9/3/2002,130000,Active,0,Standard,15600,HOME VIDEO STORES,GE CAP. SMALL BUS. FINAN CORP
5011524007,CHICAGO,Midwest,62409,Food & Beverage Production,10/28/2011,373000,Active,0,Standard,44760,ALLIE'S PARTY EQUIPMENT RENTAL,CDC SMALL BUS. FINAN CORP
5023134005,PHOENIX,West,86535,Oil & Gas,11/1/2011,175000,Active,0,Standard,21000,HAWG HEAVEN MOTOR CYCLE RENTAL,COMMUNITY BANK
5037763000,DENVER,West,80088,Manufacturing,9/16/2002,199598,Active,0,Standard,23951.76,GANTON MICRO COMPUTER RENTALS,GE CAP. SMALL BUS. FINAN CORP
5049954002,NEW YORK,Northeast,13748,Renewable Energy,11/15/2011,857000,Active,0,Standard,102840,"FRONTIER MEDICAL, INC.",SOUTHLAND ECONOMIC DEVEL CORP
5057554000,HOUSTON,South,76631,Construction,11/19/2011,315000,Active,0,Standard,37800,ANTONIO NAVARRO JR AND LETICIA,WELLS FARGO BANK NATL ASSOC
5063204007,NEW YORK,Northeast,13448,Construction,11/22/2011,377500,Active,0,Standard,45300,JOHN G DAVI PROPERTIES,MONTEREY COUNTY BANK
5067994007,DALLAS,South,75547,Financial Services (Non-Banking),11/26/2011,323000,Active,0,Standard,38760,TROJAN CONCRETE CORING,BANCO POPULAR NORTH AMERICA
5070954007,BOSTON,Northeast,1718,Construction,11/28/2011,732000,Active,0,Standard,87840,RITCHIE COMMERCIAL,BAY AREA EMPLOYMENT DEVEL CO
5072114006,BOSTON,Northeast,2639,Mining & Quarrying,11/27/2011,52983,Active,0,Standard,6357.96,JAMES LORANG CONSTRUCTION,U.S. BANK NATIONAL ASSOCIATION
5084914007,PHOENIX,West,86445,Food & Beverage Production,12/4/2011,50000,Active,0,Standard,6000,BOUNCE THIS!,BANK OF THE WEST
5093883006,MIAMI,South,33645,Education & Training Institutions,9/29/2002,167300,Active,0,Standard,20076,WEST COAST VIDEO,U.S. BANK NATIONAL ASSOCIATION
5093914009,DENVER,West,80270,Manufacturing,12/9/2011,283000,Active,0,Standard,33960,"CAL TABLES, INC.",BANC OF CALIFORNIA NATL ASSOC
5095024006,CHICAGO,Midwest,62794,Agriculture & Farming,12/9/2011,55000,Active,0,Standard,6600,APPRAISAL PACIFIC,1ST CENTENNIAL BANK
5112994007,MIAMI,South,32047,Advertising & Marketing Agencies,12/17/2011,125000,Active,0,Standard,15000,BERKELEY STREET LLC,WELLS FARGO BANK NATL ASSOC
5113304001,PHOENIX,West,86131,Construction,12/17/2011,148500,Active,0,Standard,17820,CINDY ANN BARATTA,OPUS BANK
5116534006,PHOENIX,West,85165,Advertising & Marketing Agencies,12/18/2011,712300,Active,0,Standard,85476,KERLAR LLC,OPUS BANK
5121504002,DALLAS,South,76515,Construction,12/20/2011,637000,Active,0,Standard,76440,PACIFIC CREST PROPERTIES,WELLS FARGO BANK NATL ASSOC
5122134000,BOSTON,Northeast,2732,Information Technology Services,12/20/2011,1278000,Active,0,Standard,153360,GEORGE & GOLDBERG DESIGN ASSOC,ADVANTAGE CERT. DEVEL CORP
5122584006,CHICAGO,Midwest,62122,Healthcare Services,12/20/2011,346000,Active,0,Standard,41520,RENT-A-RECK,WILSHIRE BANK
5124844005,CHICAGO,Midwest,62156,Construction,12/25/2011,138000,Active,0,Standard,16560,REALTY WORLD HOME TEAM,SBA - EDF ENFORCEMENT ACTION
5130244009,DENVER,West,81365,Transportation & Logistics,12/27/2011,760500,Active,0,Standard,91260,MICRO CONNECTION,WELLS FARGO BANK NATL ASSOC
5130504004,ATLANTA,South,38933,Retail & Wholesale Trade,12/27/2011,240500,Active,0,Standard,28860,TRANS AMERI COMPANY INC,WELLS FARGO BANK NATL ASSOC
5138184009,NEW YORK,Northeast,10166,Construction,1/3/2012,150000,Active,0,Standard,18000,WILLIAM E LEWALLEN,WELLS FARGO BANK NATL ASSOC
5147424000,DALLAS,South,75773,Construction,1/8/2012,803000,Active,0,Standard,96360,"SAYWITZ ENTERPRISES, INC.",CDC SMALL BUS. FINAN CORP
5153004010,DALLAS,South,76590,Education & Training Institutions,1/10/2012,186800,Active,0,Standard,22416,JUMBO SCREEN COMPANY,COMMUNITY BANK
5159004000,PHOENIX,West,85993,Construction,1/15/2012,45000,Active,0,Standard,5400,DRAGAN SERVICES,CALIFORNIA BANK & TRUST
5160044009,DENVER,West,81594,Construction,1/15/2012,218900,Active,0,Standard,26268,KAPUR TRUST,CALIFORNIA BANK & TRUST
5161784010,MIAMI,South,32805,Construction,1/16/2012,44750,Default,59,Watchlist,5370,PAUL ALBAR REAL ESTATE,BANK OF AMERICA NATL ASSOC
5166794001,CHICAGO,Midwest,62242,Construction,1/17/2012,10000,Active,0,Standard,1200,AMERICAN NATIONAL LENDING INC,CALIFORNIA BANK & TRUST
5167854008,SEATTLE,West,99096,E-commerce & Online Marketplaces,1/21/2012,331000,Active,0,Standard,39720,LEE UTTERBACH INC.,MORTGAGE CAP. DEVEL CORP
5168734009,CHICAGO,Midwest,60972,Construction,1/21/2012,122489,Default,39,Watchlist,14698.68,RCSC INC,U.S. BANK NATIONAL ASSOCIATION
5181664006,HOUSTON,South,78823,Advertising & Marketing Agencies,1/28/2012,50000,Active,0,Standard,6000,RIVER CITY GARDEN PARTY LLC,UMPQUA BANK
5183364003,HOUSTON,South,79593,Construction,1/28/2012,496000,Active,0,Standard,59520,GARY ELMINOUFI AND ALEX T CAO,COMERICA BANK
5203024004,NEW YORK,Northeast,11962,Construction,2/6/2012,175000,Active,0,Standard,21000,LIZARAZU & ASSOCIATES,WILSHIRE BANK
5213994006,MIAMI,South,34151,Construction,2/12/2012,150000,Active,0,Standard,18000,BATES COMPANY,WELLS FARGO BANK NATL ASSOC
5222144000,MIAMI,South,32746,Construction,2/18/2012,400000,Active,0,Standard,48000,ERA SEA WAVE REAL ESTATE,COAST NATIONAL BANK
5223054010,CHICAGO,Midwest,60672,Healthcare Services,2/18/2012,738700,Active,0,Standard,88644,AJAX RENT A CAR AJAX AUTO SALE,BBCN BANK
5250254006,BOSTON,Northeast,1509,Transportation & Logistics,3/3/2012,399000,Active,0,Standard,47880,ALLAN K RUEGSEGGER & MERRY ANN,CALIFORNIA STATEWIDE CERT. DEV
5260224001,HOUSTON,South,79115,Construction,3/6/2012,30000,Active,0,Standard,3600,A & A REAL ESTATE SERVICES & A,BANK OF AMERICA NATL ASSOC
5263794003,DENVER,West,80154,"Professional Services (Legal, Accounting)",3/7/2012,574000,Active,0,Standard,68880,BONNERS EQUIPMENT RENTALS,U.S. BANK NATIONAL ASSOCIATION
5268484003,SEATTLE,West,98267,Mining & Quarrying,3/11/2012,1333000,Active,0,Standard,159960,RENTCO FENCE,BRIDGE BANK NATL ASSOC
5270614004,PHOENIX,West,85488,Construction,3/12/2012,201000,Active,0,Standard,24120,CALIFORNIA PROPERTIES,FIRST-CITIZENS BK & TR CO
5271304007,DALLAS,South,75988,Construction,3/12/2012,711000,Active,0,Standard,85320,GOLD KEY FINANCIAL INC.,CDC SMALL BUS. FINAN CORP
5276944010,DENVER,West,80288,Financial Services (Non-Banking),3/14/2012,30000,Active,0,Standard,3600,PETER J GIORDANO,BANK OF AMERICA NATL ASSOC
5281704002,BOSTON,Northeast,1646,Construction,3/18/2012,150000,Active,0,Standard,18000,REALTY RESPONSE INC,UMPQUA BANK
5285894010,NEW YORK,Northeast,12361,Construction,3/19/2012,50133,Active,0,Standard,6015.96,GATOR INVESTMENTS LLC,CALIFORNIA BANK & TRUST
5290394007,NEW YORK,Northeast,11013,Education & Training Institutions,3/21/2012,25000,Active,0,Standard,3000,INTERNATIONAL AUDIO VISUAL SER,CALIFORNIA BANK & TRUST
5290623008,BOSTON,Northeast,1976,Pharmaceuticals,11/8/2002,100000,Active,0,Standard,12000,"FEELING FINE INSTITUTE, INC.",CITY NATIONAL BANK
5290864006,BOSTON,Northeast,2450,Education & Training Institutions,3/21/2012,25000,Active,0,Standard,3000,INTERNATIONAL AUDIO VISUAL SER,CALIFORNIA BANK & TRUST
5293374007,HOUSTON,South,79199,Construction,3/21/2012,191000,Active,0,Standard,22920,OCEANA RESALES & RENTALS,WELLS FARGO BANK NATL ASSOC
5303624004,HOUSTON,South,75358,Education & Training Institutions,3/27/2012,70000,Default,145,Critical,8400,MOVIEMATRIX.TV,EAST WEST BANK
5305474000,DALLAS,South,75202,Retail & Wholesale Trade,3/27/2012,550000,Active,0,Standard,66000,LAWSON & ASSOC'S & MEDSOURCCE,BRIDGE BANK NATL ASSOC
5305864010,CHICAGO,Midwest,60728,Agriculture & Farming,3/27/2012,10000,Active,0,Standard,1200,GRANT APPRAISAL SERVICE,BANK OF AMERICA NATL ASSOC
5312654004,BOSTON,Northeast,2402,Energy & Utilities,4/1/2012,343400,Active,0,Standard,41208,"F & B RENTALS, INC.",U.S. BANK NATIONAL ASSOCIATION
5337164006,HOUSTON,South,79874,Financial Services (Non-Banking),4/11/2012,925000,Active,0,Standard,111000,VALLEY RENTS & READY MIX,AMERICAN RIVER BANK
5342814005,ATLANTA,South,37064,Media & Entertainment,4/15/2012,1000000,Active,0,Standard,120000,"J.J. MAC INTYRE CO., INC.",CDC SMALL BUS. FINAN CORP
5346384004,SEATTLE,West,99001,Mining & Quarrying,4/17/2012,300000,Active,0,Standard,36000,STEVENSON SUPPLY & TRACTOR CO,UMPQUA BANK
5351354000,MIAMI,South,34949,Food & Beverage Production,4/18/2012,223000,Active,0,Standard,26760,SANTA BARBARA OLD TOWN TROLLEY,MONTECITO BANK & TRUST
5357424009,ATLANTA,South,34899,Hospitality & Tourism,4/23/2012,169300,Active,0,Standard,20316,BUCKINGHAM PROPERTY MANAGEMENT,"WACHOVIA SBA LENDING, INC."
5358953010,PHOENIX,West,86109,Education & Training Institutions,11/30/2002,60000,Active,0,Standard,7200,TRI-VIDEO,UMPQUA BANK
5361834006,SEATTLE,West,98484,Advertising & Marketing Agencies,4/24/2012,359000,Active,0,Standard,43080,CYPRESS MARKET,WILSHIRE BANK
5362184003,PHOENIX,West,86181,Food & Beverage Production,4/24/2012,416250,Active,0,Standard,49950,SANTA BRABRA OLD TOWN TROLLEY,MONTECITO BANK & TRUST
5366804007,SEATTLE,West,98714,Real Estate Development,4/28/2012,14300,Active,0,Standard,1716,KINGMAN ENTERPRISES INTERNATIO,BANK OF AMERICA NATL ASSOC
5376974005,BOSTON,Northeast,1906,Financial Services (Non-Banking),5/2/2012,370000,Active,0,Standard,44400,ARROW RENTAL,WELLS FARGO BANK NATL ASSOC
5377614004,CHICAGO,Midwest,60930,Manufacturing,5/2/2012,925000,Active,0,Standard,111000,MARTIN LEASING CO,COMERICA BANK
5384044008,HOUSTON,South,79261,Education & Training Institutions,5/6/2012,135000,Active,0,Standard,16200,YOUNG'S VIDEO,UNITI BANK
5384074006,MIAMI,South,33846,Food & Beverage Production,5/6/2012,28300,Active,0,Standard,3396,ZEPHYR TENTS,WELLS FARGO BANK NATL ASSOC
5390734010,CHICAGO,Midwest,62557,Real Estate Development,5/8/2012,666000,Active,0,Standard,79920,THE DER HACOPOAN FAMILY TRUST,BANK OF AMERICA NATL ASSOC
5399694007,ATLANTA,South,39592,Hospitality & Tourism,5/14/2012,735000,Active,0,Standard,88200,EQUITY MANAGEMENT,WELLS FARGO BANK NATL ASSOC
5404674007,DALLAS,South,79537,Food & Beverage Production,5/16/2012,84000,Active,0,Standard,10080,SANTA BRABRA OLD TOWN TROLLEY,MONTECITO BANK & TRUST
5419144004,MIAMI,South,32052,Construction,5/23/2012,105000,Active,0,Standard,12600,ERA ALLIANCE REALTY INC,PACIFIC WESTERN BANK
5426653006,BOSTON,Northeast,1030,Education & Training Institutions,1/4/2003,317000,Active,0,Standard,38040,THE VIDEO STORE,WESTAMERICA BANK
5429844006,DENVER,West,80510,Construction,5/29/2012,493400,Active,0,Standard,59208,PALEY COMMERCIAL REAL ESTATE,U.S. BANK NATIONAL ASSOCIATION
5432674004,SEATTLE,West,99235,Transportation & Logistics,5/30/2012,595000,Active,0,Standard,71400,BUFFALO BREATH COSTUMES INC,"WACHOVIA SBA LENDING, INC."
5433414009,NEW YORK,Northeast,11206,Food & Beverage Production,5/30/2012,20000,Default,88,Watchlist,2400,ABC PARTY RENTALS,BANK OF AMERICA NATL ASSOC
5436223010,BOSTON,Northeast,2689,Education & Training Institutions,1/6/2003,155000,Active,0,Standard,18600,THE VIDEO GIANT,BBCN BANK
5436494006,BOSTON,Northeast,2410,Education & Training Institutions,6/2/2012,45000,Default,53,Watchlist,5400,MR VIDEO,CALIFORNIA BANK & TRUST
5436514010,NEW YORK,Northeast,12387,Education & Training Institutions,6/2/2012,12000,Active,0,Standard,1440,MR VIDEO,CALIFORNIA BANK & TRUST
5450464004,SEATTLE,West,98260,Agriculture & Farming,6/6/2012,550000,Active,0,Standard,66000,PARK PLACE APPRAISAL SERVICES,VALLEY COMMUNITY BANK
5455214009,DENVER,West,80610,Construction,6/10/2012,1170000,Active,0,Standard,140400,SOUTH BAY BROKERS INC,PACIFIC WESTERN BANK
5472824006,DALLAS,South,77788,Information Technology Services,6/18/2012,150000,Active,0,Standard,18000,CALSCAN MEDICAL ENTERPRISES IN,WELLS FARGO BANK NATL ASSOC
5478854005,CHICAGO,Midwest,62298,Oil & Gas,6/19/2012,250000,Active,0,Standard,30000,BEST RENTS,"READYCAP LENDING, LLC"
5485414000,ATLANTA,South,33453,Education & Training Institutions,6/23/2012,1071000,Active,0,Standard,128520,MAUMER INC.,"CAPITAL ACCESS GROUP, INC."
5486354008,HOUSTON,South,76117,Food & Beverage Production,6/24/2012,1285000,Active,0,Standard,154200,GLOBAL ENTERTAINMENT PARTNERS,COMMUNITY BANK
5492644008,BOSTON,Northeast,1974,Advertising & Marketing Agencies,6/26/2012,243000,Active,0,Standard,29160,CALIFORNIA CARPET & DESIGN INC,WILSHIRE BANK
5494894006,CHICAGO,Midwest,60457,Advertising & Marketing Agencies,6/26/2012,289000,Active,0,Standard,34680,DANIEL LIM & MEE SOOK LIM,WILSHIRE BANK
5497084005,NEW YORK,Northeast,13927,Information Technology Services,6/27/2012,1000000,Active,0,Standard,120000,BROADCAST PLUS,CATHAY BANK
5499574003,DALLAS,South,78436,Retail & Wholesale Trade,6/27/2012,50000,Default,76,Watchlist,6000,MONTEVAL HOLDINGS INC,BANK OF AMERICA NATL ASSOC
5499864007,HOUSTON,South,78697,Construction,6/27/2012,410500,Active,0,Standard,49260,H & H ASSOCIATES,UMPQUA BANK
5500933006,MIAMI,South,34161,Healthcare Services,2/1/2003,412000,Active,0,Standard,49440,U-SAVE AUTO RENTAL,CALIFORNIA BANK & TRUST
5502374004,NEW YORK,Northeast,12929,Construction,6/30/2012,150000,Active,0,Standard,18000,CENTURY 21 BACHELOR & ASSOCIAT,ALTAPACIFIC BANK
5506234005,CHICAGO,Midwest,60756,Construction,7/1/2012,1352100,Active,0,Standard,162252,COLDWELL BANKER ALLIANCE REAL,BANK OF THE WEST
